steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_viewed_comments,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
891,100,100,20,0,0.3,0.3,0.9,0.6620250378397927,1000,64,0,36,325.94981806563305,0,325.94981806563305,197,0,197,1.793755981204071,1.6942000000000004,0,100,100,2.8,54.103500000000004,42.16788684762298,30.655778557461502,21.220849930490317,18.415515264634195,-79.07396863896179
892,100,100,20,0,0.3,0.3,0.9,0.6614039933020274,1000,64,0,36,307.7157249798234,0,307.7157249798234,197,0,197,1.8022559812040708,1.6907000000000005,0,100,100,2.75,56.571333333333335,34.30498771558521,34.973280537430384,19.847176501736925,24.12962120933946,-79.07396863896179
893,100,100,20,0,0.3,0.3,0.9,0.6618469415656701,1000,64,1,35,333.8355182831924,0,333.8355182831924,203,0,203,1.795755981204071,1.6932000000000005,0,100,100,2.7,54.6865,44.98352605174347,30.678057583655544,6.137691769649933,10.739036217221013,-79.07396863896179
894,100,100,20,0,0.3,0.3,0.9,0.6623069014666019,1000,64,1,35,301.4018802261873,0,301.4018802261873,191,0,191,1.8002559812040713,1.6958000000000006,0,100,100,2.79,54.26649999999999,39.51239676823397,34.03423591218643,17.735174908842936,22.186314160048084,-79.07396863896179
895,100,100,20,0,0.3,0.3,0.9,0.6617574833771589,1000,64,0,36,312.19486393597606,0,312.19486393597606,190,0,190,1.799255981204071,1.6927,0,100,100,2.72,56.6655,39.29482008408172,32.1129095912587,16.226926639887807,18.95753166153409,-79.07396863896179
896,100,100,20,0,0.3,0.3,0.9,0.6623235544898425,1000,64,1,35,347.91922677614224,0,347.91922677614224,207,0,207,1.8017559812040715,1.6959000000000004,0,100,100,2.69,54.32150000000001,41.5417110280533,28.96384658724665,16.50058854514404,23.041643807352386,-79.07396863896179
897,100,100,20,0,0.3,0.3,0.9,0.6615965181971364,1000,63,2,35,272.05215804681256,0,272.05215804681256,188,0,188,1.7977559812040718,1.6918,0,100,100,2.78,57.096,37.36573466916184,35.99541118003003,15.512565336147048,20.69258880474254,-79.07396863896179
898,100,100,20,0,0.3,0.3,0.9,0.66172059500659,1000,63,2,35,308.2284818124873,0,308.2284818124873,181,0,181,1.8002559812040715,1.6925000000000003,0,100,100,2.74,54.588,41.69389799815593,36.70760629989525,18.188584510609985,19.503618352368704,-79.07396863896179
899,100,100,20,0,0.3,0.3,0.9,0.6616674098038953,1000,63,2,35,289.7109552895636,0,289.7109552895636,190,0,190,1.8042559812040715,1.6922000000000004,0,100,100,2.72,57.32883333333334,39.23856908884221,43.33589464413507,29.170938180050825,32.578328939099436,-79.07396863896179
900,100,100,20,0,0.3,0.3,0.9,0.6624101591554632,1000,63,2,35,326.03859467854704,0,326.03859467854704,190,0,190,1.8047559812040717,1.6964000000000001,0,100,100,2.72,53.47949999999999,41.37012144595806,34.62830130387687,9.78007341345807,16.053786821139624,-79.07396863896179
901,100,100,20,0,0.3,0.3,0.9,0.662445524002805,1000,63,2,35,299.93663947528955,0,299.93663947528955,185,0,185,1.8007559812040719,1.6966000000000003,0,100,100,2.76,56.669333333333334,35.46437468385821,31.892072027011636,22.106523307459582,28.43246437681242,-79.07396863896179
902,100,100,20,0,0.3,0.3,0.9,0.6624632053843102,1000,63,2,35,320.9843788636331,0,320.9843788636331,195,0,195,1.8012559812040716,1.6967000000000005,0,100,100,2.69,55.9335,41.87958085256378,31.465292537896346,13.349099570766242,19.355938373795425,-79.07396863896179
903,100,100,20,0,0.3,0.3,0.9,0.6627105406413623,1000,62,3,35,301.1695466433516,0,301.1695466433516,179,0,179,1.802255981204072,1.6981000000000004,0,100,100,2.72,57.62333333333333,40.99889294555982,28.922321720107334,10.797166811848541,11.571042622188855,-79.07396863896179
904,100,100,20,0,0.3,0.3,0.9,0.6625337685006516,1000,62,3,35,278.85221393178523,0,278.85221393178523,183,0,183,1.800255981204072,1.6971000000000003,0,100,100,2.71,57.76433333333333,26.40191227064659,12.615162897303833,6.17971441756319,11.865077288546416,-79.07396863896179
905,100,100,20,0,0.3,0.3,0.9,0.6633095545717653,1000,61,4,35,316.762343810298,0,316.762343810298,200,0,200,1.8062559812040717,1.7015000000000002,0,100,100,2.81,53.78016666666667,47.30854086401891,35.72835350998696,28.20379250804814,32.982833215853674,-79.07396863896179
906,100,100,20,0,0.3,0.3,0.9,0.662885800819779,1000,61,4,35,301.66817209785984,0,301.66817209785984,198,0,198,1.8117559812040718,1.6991000000000003,0,100,100,2.72,56.95500000000001,18.85718854107847,16.860003141440615,-3.823473585799775,1.1216013281899109,-79.07396863896179
907,100,100,20,0,0.3,0.3,0.9,0.6630622610280021,1000,61,4,35,293.65877081562246,0,293.65877081562246,196,0,196,1.8107559812040717,1.7001000000000008,0,100,100,2.75,56.14666666666667,32.39004712726148,31.88015485259973,2.8581689088118765,10.271105249130386,-79.07396863896179
908,100,100,20,0,0.3,0.3,0.9,0.6629033627229173,1000,61,4,35,346.1837616845125,0,346.1837616845125,192,0,192,1.801255981204072,1.6992000000000003,0,100,100,2.81,55.8625,39.318394280479026,28.425775359157512,1.0246388721947142,6.410030773786673,-79.07396863896179
909,100,100,20,0,0.3,0.3,0.9,0.662762053255183,1000,63,2,35,325.1245604972602,0,325.1245604972602,189,0,189,1.799755981204072,1.6984000000000006,0,100,100,2.68,58.41000000000001,28.099856405181043,25.3177252242221,5.846995443892041,7.779590232402768,-79.07396863896179
910,100,100,20,0,0.3,0.3,0.9,0.6634669404732281,1000,63,2,35,336.81093868649015,0,336.81093868649015,199,0,199,1.7947559812040723,1.7024000000000004,0,100,100,2.74,54.64966666666667,30.06288001705437,29.263725517470505,10.501997375359906,8.679554381639065,-79.07396863896179
911,100,100,20,0,0.3,0.3,0.9,0.6637662186846007,1000,63,2,35,315.0932527833652,0,315.0932527833652,192,0,192,1.7967559812040723,1.7041000000000006,0,100,100,2.79,53.38,46.23045124889654,31.924945696412635,22.989589442303412,28.901895688643776,-79.07396863896179
912,100,100,20,0,0.3,0.3,0.9,0.6641530205365611,1000,64,0,36,327.13424286285874,0,327.13424286285874,206,0,206,1.8032559812040723,1.7063000000000006,0,100,100,2.69,54.81416666666667,45.6052163332657,39.26873682394606,30.87887102067603,32.83761314363679,-79.07396863896179
913,100,100,20,0,0.3,0.3,0.9,0.6627930770536928,1000,64,1,35,285.72839172743556,0,285.72839172743556,189,0,189,1.801255981204072,1.6986000000000003,0,100,100,2.77,57.10049999999999,45.74013519063982,32.15406263543974,25.205190279545207,21.363131427634983,-79.07396863896179
914,100,100,20,0,0.3,0.3,0.9,0.6628990092570827,1000,64,1,35,280.29335299118753,0,280.29335299118753,192,0,192,1.8037559812040727,1.6992000000000003,0,100,100,2.78,55.53216666666667,44.4004655280836,31.438906644367933,18.119876813058937,20.65898036548822,-79.07396863896179
915,100,100,20,0,0.3,0.3,0.9,0.6634277367861627,1000,63,2,35,313.4372484064866,0,313.4372484064866,189,0,189,1.8017559812040722,1.7022000000000004,0,100,100,2.77,55.089,46.48672290927203,25.054383855384003,15.825627046123714,14.606885755431591,-79.07396863896179
916,100,100,20,0,0.3,0.3,0.9,0.6634982172278401,1000,63,2,35,336.73755972227355,0,336.73755972227355,198,0,198,1.8042559812040722,1.7026000000000001,0,100,100,2.77,56.186499999999995,41.6050884136105,28.302702912190824,14.854247743901453,14.294484704963736,-79.07396863896179
917,100,100,20,0,0.3,0.3,0.9,0.6639205046178694,1000,62,3,35,323.6138944873196,0,323.6138944873196,190,0,190,1.8007559812040725,1.7050000000000003,0,100,100,2.78,55.5735,40.476772193270904,27.43216816918749,20.250203053861583,23.16178774299391,-79.07396863896179
918,100,100,20,0,0.3,0.3,0.9,0.6644299021235782,1000,62,3,35,297.76389950806526,0,297.76389950806526,185,0,185,1.8002559812040726,1.7079000000000004,0,100,100,2.75,53.05249999999999,39.98388975088844,31.617694843793203,20.850264807696703,23.47138230733472,-79.07396863896179
919,100,100,20,0,0.3,0.3,0.9,0.6644299021235782,1000,63,2,35,302.19366472405494,0,302.19366472405494,194,0,194,1.8007559812040725,1.7079000000000004,0,100,100,2.75,56.48866666666666,37.2493462240312,17.494713083593723,5.413221736916938,11.935755719152127,-79.07396863896179
920,100,100,20,0,0.3,0.3,0.9,0.6643771965719267,1000,64,1,35,298.0607735173318,0,298.0607735173318,199,0,199,1.792255981204073,1.7076,0,100,100,2.68,54.35066666666667,34.90679171126206,30.541066670690043,17.59658995800379,20.84661587629654,-79.07396863896179
921,100,100,20,0,0.3,0.3,0.9,0.6641310355122619,1000,63,2,35,296.1557247147509,0,296.1557247147509,187,0,187,1.796255981204073,1.7062,0,100,100,2.69,55.36833333333333,38.45126723362898,36.2876222460811,18.298190513389613,21.262785647128,-79.07396863896179
922,100,100,20,0,0.3,0.3,0.9,0.6645348985500144,1000,63,2,35,326.1561478243298,0,326.1561478243298,197,0,197,1.7982559812040733,1.7085000000000001,0,100,100,2.7,53.99416666666667,32.05995939004316,18.486053425916253,6.0633534866723835,8.532870356882825,-79.07396863896179
923,100,100,20,0,0.3,0.3,0.9,0.6648506326317545,1000,64,1,35,280.03917544802925,0,280.03917544802925,183,0,183,1.8042559812040733,1.7103000000000004,0,100,100,2.78,55.17700000000001,34.74526516138883,10.86898331965213,-6.397171789774461,0.8279555977731548,-79.07396863896179
924,100,100,20,0,0.3,0.3,0.9,0.6642706677811393,1000,63,2,35,275.76984250529625,0,275.76984250529625,176,0,176,1.8032559812040727,1.707,0,100,100,2.8,56.32333333333334,19.53007069539146,13.798195615372833,4.806086506357872,10.800642213304826,-79.07396863896179
925,100,100,20,0,0.3,0.3,0.9,0.6636542897359383,1000,64,0,36,286.494136332749,0,286.494136332749,188,0,188,1.8012559812040727,1.7035000000000005,0,100,100,2.78,56.466166666666666,42.55614917011874,35.5003957571943,29.75167791976682,28.944109272165207,-79.07396863896179
926,100,100,20,0,0.3,0.3,0.9,0.6636190639976655,1000,63,1,36,292.4448848552151,0,292.4448848552151,186,0,186,1.7992559812040727,1.7033,0,100,100,2.77,55.270999999999994,46.60828346235644,40.53446586506388,31.23411379910658,34.6276419918849,-79.07396863896179
927,100,100,20,0,0.3,0.3,0.9,0.6638302696298157,1000,63,1,36,318.47138143055435,0,318.47138143055435,191,0,191,1.8077559812040704,1.7045000000000003,0,100,100,2.72,55.9525,43.656879854699156,32.14346635326163,23.033103174747765,21.952266791894402,-79.07396863896179
928,100,100,20,0,0.3,0.3,0.9,0.6637246296274681,1000,63,2,35,316.07396177990404,0,316.07396177990404,192,0,192,1.8052559812040705,1.7039000000000002,0,100,100,2.78,55.39083333333334,39.742414511131955,31.038337121065894,16.65595696572666,19.185387712306948,-79.07396863896179
929,100,100,20,0,0.3,0.3,0.9,0.6642869868414568,1000,63,2,35,281.077326853912,0,281.077326853912,196,0,196,1.8072559812040705,1.7071000000000003,0,100,100,2.74,55.347333333333324,47.581145106083994,31.61331991868647,15.548496768022972,19.477093291534658,-79.07396863896179
930,100,100,20,0,0.3,0.3,0.9,0.6640231500684737,1000,62,3,35,314.3096765172653,0,314.3096765172653,192,0,192,1.8107559812040706,1.7056,0,100,100,2.74,55.67066666666667,31.22039521080123,29.882853938766004,17.844713221500797,16.339202169246846,-79.07396863896179
931,100,100,20,0,0.3,0.3,0.9,0.6633709378350875,1000,63,2,35,302.85643209506276,0,302.85643209506276,190,0,190,1.8052559812040705,1.7019000000000002,0,100,100,2.83,55.55416666666667,43.679020623171226,28.56321825874747,11.190420317145765,14.007597958933246,-79.07396863896179
932,100,100,20,0,0.3,0.3,0.9,0.663986629168499,1000,63,2,35,322.36350607317735,0,322.36350607317735,193,0,193,1.80875598120407,1.7054000000000005,0,100,100,2.73,52.24633333333334,43.26428410917515,37.99073833154682,31.36122184649048,19.325105264044367,-79.07396863896179
933,100,100,20,0,0.3,0.3,0.9,0.6629274318047235,1000,63,2,35,270.426934962572,0,270.426934962572,185,0,185,1.8032559812040705,1.6994,0,100,100,2.77,55.99716666666667,31.251270963576133,23.342097134932715,6.64636434403829,1.88410718629774,-79.07396863896179
934,100,100,20,0,0.3,0.3,0.9,0.6634385050585565,1000,63,2,35,295.08910054656894,0,295.08910054656894,186,0,186,1.8027559812040708,1.7023000000000001,0,100,100,2.67,54.421166666666664,45.16106168816327,35.661631476198664,23.199222799276413,23.876178377015492,-79.07396863896179
935,100,100,20,0,0.3,0.3,0.9,0.6629619223332094,1000,63,2,35,274.31265106927077,0,274.31265106927077,177,0,177,1.8092559812040705,1.6996000000000004,0,100,100,2.81,57.07233333333333,45.6796954998872,31.078261920696434,17.58538404821573,22.21815774806879,-79.07396863896179
936,100,100,20,0,0.3,0.3,0.9,0.6619346463856358,1000,63,2,35,293.62643726169847,0,293.62643726169847,180,0,180,1.8047559812040703,1.6938,0,100,100,2.66,57.467333333333336,40.8153131022747,36.469979160436935,21.58029564749097,16.790199837116944,-79.07396863896179
937,100,100,20,0,0.3,0.3,0.9,0.661775156752462,1000,63,2,35,306.9343876361642,0,306.9343876361642,199,0,199,1.8037559812040704,1.6929000000000003,0,100,100,2.75,57.811499999999995,35.25087930842494,37.07873668816899,16.115048956262882,22.6818990265958,-79.07396863896179
938,100,100,20,0,0.3,0.3,0.9,0.6619345616408786,1000,63,2,35,319.35136951760353,0,319.35136951760353,195,0,195,1.8032559812040705,1.6938000000000002,0,100,100,2.68,55.35416666666666,43.68830790428163,23.563840860502978,3.014087430746514,9.232606086083592,-79.07396863896179
939,100,100,20,0,0.3,0.3,0.9,0.6622353578661808,1000,64,1,35,292.9716574315703,0,292.9716574315703,186,0,186,1.8007559812040708,1.6955,0,100,100,2.68,55.84066666666668,39.225347528760096,30.263295023675454,17.343867189180088,21.694452246492915,-79.07396863896179
940,100,100,20,0,0.3,0.3,0.9,0.6628357463528487,1000,64,1,35,326.5562386086452,0,326.5562386086452,198,0,198,1.8057559812040704,1.6989000000000005,0,100,100,2.73,53.17450000000001,45.03812529008144,34.80668326830508,23.229950038911625,29.21572150211628,-79.07396863896179
941,100,100,20,0,0.3,0.3,0.9,0.6627650957788127,1000,63,2,35,299.21468124353174,0,299.21468124353174,189,0,189,1.8032559812040705,1.6985,0,100,100,2.78,55.193666666666665,46.43961179593143,34.38101012611958,27.533433764455367,32.67822860522284,-79.07396863896179
942,100,100,20,0,0.3,0.3,0.9,0.6622342789106324,1000,63,2,35,309.69973156854974,0,309.69973156854974,188,0,188,1.8082559812040706,1.6955000000000005,0,100,100,2.67,56.582,45.666059439638275,32.61964484321342,12.194971595185592,17.19326891778229,-79.07396863896179
943,100,100,20,0,0.3,0.3,0.9,0.6619509091721589,1000,63,2,35,311.03793143839897,0,311.03793143839897,189,0,189,1.8072559812040705,1.6939000000000002,0,100,100,2.74,56.89916666666667,36.961876713229174,34.318083867739944,23.95699989334713,23.922860490417236,-79.07396863896179
944,100,100,20,0,0.3,0.3,0.9,0.6623930218814256,1000,63,1,36,300.5727739979466,0,300.5727739979466,188,0,188,1.8092559812040705,1.6964000000000001,0,100,100,2.72,54.04833333333334,48.83523624367152,32.84450153606235,24.68824266332254,30.88634781757446,-79.07396863896179
945,100,100,20,0,0.3,0.3,0.9,0.6611678073209047,1000,63,2,35,329.1030302457269,0,329.1030302457269,195,0,195,1.8107559812040706,1.6895000000000002,0,100,100,2.71,56.857,48.21669880285947,40.26914526975938,29.820668449388705,34.28610671800325,-79.07396863896179
946,100,100,20,0,0.3,0.3,0.9,0.6608656388175276,1000,64,0,36,266.84696942374836,0,266.84696942374836,186,0,186,1.8032559812040705,1.6878000000000002,0,100,100,2.69,57.901833333333336,34.637503472518944,22.306953664403437,1.4265387699027485,8.090934246336587,-79.07396863896179
947,100,100,20,0,0.3,0.3,0.9,0.6618047445998204,1000,63,1,36,337.1237203456723,0,337.1237203456723,201,0,201,1.8057559812040704,1.6931000000000003,0,100,100,2.72,53.88016666666667,47.26398675894424,45.33354044319864,36.94032672139761,38.85048691127702,-79.07396863896179
948,100,100,20,0,0.3,0.3,0.9,0.6614677058107948,1000,63,1,36,307.94489783397955,0,307.94489783397955,194,0,194,1.8002559812040704,1.6912,0,100,100,2.75,57.313500000000005,29.94206616974725,34.05077869680767,16.474765826554204,15.378848499059387,-79.07396863896179
949,100,100,20,0,0.3,0.3,0.9,0.6621755868867741,1000,63,2,35,296.2144817785809,0,296.2144817785809,192,0,192,1.803255981204071,1.6952000000000005,0,100,100,2.72,56.995999999999995,43.92543934252478,28.170383077016766,24.66397582320667,29.407484388845745,-79.07396863896179
950,100,100,20,0,0.3,0.3,0.9,0.6628818015760397,1000,63,1,36,343.5501618274372,0,343.5501618274372,203,0,203,1.8047559812040705,1.6992000000000005,0,100,100,2.73,54.88183333333334,41.103510718516475,33.74412774359803,21.228247214557996,25.762216818659937,-79.07396863896179
951,100,100,20,0,0.3,0.3,0.9,0.6627404921083053,1000,63,1,36,304.06399357002664,0,304.06399357002664,185,0,185,1.80875598120407,1.6984000000000004,0,100,100,2.76,56.14866666666667,53.35601279601312,43.45416272602935,33.21729706373495,40.65125066010867,-79.07396863896179
952,100,100,20,0,0.3,0.3,0.9,0.6641469618692054,1000,63,1,36,324.9924732769003,0,324.9924732769003,198,0,198,1.8052559812040705,1.7064000000000001,0,100,100,2.73,54.29683333333333,49.968661165399595,24.976059727477434,22.14008331665758,26.16228513299359,-79.07396863896179
953,100,100,20,0,0.3,0.3,0.9,0.6644630841031358,1000,64,0,36,298.7994143461118,0,298.7994143461118,202,0,202,1.8042559812040708,1.7082000000000002,0,100,100,2.71,53.35183333333333,46.56040276989404,39.158178842975616,33.19683378057937,27.523537746481196,-79.07396863896179
954,100,100,20,0,0.3,0.3,0.9,0.6640762142320924,1000,64,0,36,302.34067047168696,0,302.34067047168696,190,0,190,1.8042559812040708,1.706,0,100,100,2.75,56.82850000000001,29.89727117939026,24.090867661889035,11.920958623862418,19.58685415920573,-79.07396863896179
955,100,100,20,0,0.3,0.3,0.9,0.6635300870373071,1000,64,0,36,292.05276258180527,0,292.05276258180527,193,0,193,1.8002559812040708,1.7029000000000003,0,100,100,2.78,57.041333333333334,48.734021901049886,44.42724686843306,40.41985975486227,43.789653533911206,-79.07396863896179
956,100,100,20,0,0.3,0.3,0.9,0.6641980427412972,1000,63,2,35,320.5375795922956,0,320.5375795922956,202,0,202,1.8057559812040709,1.7067,0,100,100,2.74,55.18549999999999,45.57508711544685,33.924757253340516,29.54881913608463,25.3967900288647,-79.07396863896179
957,100,100,20,0,0.3,0.3,0.9,0.6643561593962516,1000,63,2,35,305.5019764999012,0,305.5019764999012,201,0,201,1.8002559812040708,1.7076000000000002,0,100,100,2.75,55.64633333333334,29.533967851059714,24.073260474948313,-11.826934830235814,-5.999053052193858,-79.07396863896179
958,100,100,20,0,0.3,0.3,0.9,0.6647947302400619,1000,63,1,36,279.85753713777643,0,279.85753713777643,192,0,192,1.800755981204071,1.7101000000000002,0,100,100,2.74,54.07466666666667,45.732867396289606,34.716472035559434,29.74759236590026,32.773398918414216,-79.07396863896179
959,100,100,20,0,0.3,0.3,0.9,0.6647245424878246,1000,63,2,35,304.99746144413734,0,304.99746144413734,190,0,190,1.8042559812040708,1.7097,0,100,100,2.7,54.01666666666668,46.20838702698208,30.127529541136226,25.877568727885063,30.017751271145528,-79.07396863896179
960,100,100,20,0,0.3,0.3,0.9,0.6641443737114534,1000,62,3,35,297.37375084054366,0,297.37375084054366,189,0,189,1.8037559812040709,1.7064000000000004,0,100,100,2.79,55.390166666666666,42.76800301950115,28.019420083325855,25.186509721447237,31.58692312474554,-79.07396863896179
